itemString,itemName,stackSize,quantity,price,otherPlayer,player,time,source
i:183049,?,4,20,2077386,Merchant,Etlol,1612154793,Vendor
i:173360,Glossy Fur,7,35,4159,Merchant,Etlol,1612154793,Vendor
i:173362,Lustrous Scale,2,12,3816,Merchant,Etlol,1612154793,Vendor
i:167077,?,1,1,37500,Merchant,Etlol,1612154798,Vendor
i:174021,Age-Worn Shortblade,1,2,10949,Merchant,Etlol,1612155002,Vendor
i:176853,Spindly Flesh,2,4,3780,Merchant,Etlol,1612162702,Vendor
i:178133,Tendrils of Ectoplasm,21,42,4290,Merchant,Etlol,1612162702,Vendor
i:184391,Hollow Phylactery Shard,2,4,24617,Merchant,Etlol,1612162702,Vendor
i:178135,Wisp of Life,1,3,180544,Merchant,Etlol,1612162702,Vendor
i:184376,Incinerated Arcane Tome,1,3,472849,Merchant,Etlol,1612162702,Vendor
i:178134,Ephemeral Digits,2,6,15085,Merchant,Etlol,1612162702,Vendor
i:176868,Sliver of Entropy,1,3,4438,Merchant,Etlol,1612162702,Vendor
i:178133,Tendrils of Ectoplasm,3,9,4290,Merchant,Etlol,1612163960,Vendor
i:178134,Ephemeral Digits,1,3,15085,Merchant,Etlol,1612163960,Vendor
i:184393,Everburning Mange,1,4,21292,Merchant,Etlol,1612163960,Vendor
i:184375,Shattered Orbiter Crystal,1,4,279686,Merchant,Etlol,1612163960,Vendor
i:182161,Ceremonial Javelin,4,12,1711360,Merchant,Etlol,1612164696,Vendor
i:181380,Forgehand Tools,8,24,735200,Merchant,Etlol,1612164696,Vendor
i:184562,?,19,57,368530,Merchant,Etlol,1612164696,Vendor
i:177802::3:1683:6652:6908:1:9:60,Hopebreaker Carbine of the Peerless,1,1,902766,Merchant,Etlol,1612187879,Vendor
i:183203,?,2,6,10949,Merchant,Etlol,1612189690,Vendor
i:176862,Marred Skin,1,3,3525,Merchant,Etlol,1612189690,Vendor
i:176861,Engorged Venom Sac,4,12,12586,Merchant,Etlol,1612189690,Vendor
i:176859,Tempered Carapace,16,48,3521,Merchant,Etlol,1612189690,Vendor
i:176853,Spindly Flesh,10,40,3780,Merchant,Etlol,1612189690,Vendor
i:176874,Desiccated Humerus,4,16,11882,Merchant,Etlol,1612189690,Vendor
i:176866,Putrid Sludge,9,45,3943,Merchant,Etlol,1612189690,Vendor
i:176860,Keen Incisor,1,5,157736,Merchant,Etlol,1612189690,Vendor
i:179324::3:1501:6646:6652,?,1,1,837386,Merchant,Etlol,1612196193,Vendor
i:19223,?,4,4,1,Merchant,Etlol,1612198200,Vendor
i:19305,Pickled Kodo Foot,4,4,25,Merchant,Etlol,1612198200,Vendor
i:19224,Red Hot Wings,3,3,50,Merchant,Etlol,1612198201,Vendor
i:44941,?,4,4,425,Merchant,Etlol,1612198208,Vendor
i:19300,?,12,12,100,Merchant,Etlol,1612198210,Vendor
i:90047,?,1,3,30000,Merchant,Etlol,1612198530,Vendor
i:19304,Spiced Beef Jerky,3,3,6,Merchant,Etlol,1612198578,Vendor
i:90047,?,1,3,30000,Merchant,Etlol,1612199669,Vendor
i:19305,Pickled Kodo Foot,4,4,25,Merchant,Etlol,1612200348,Vendor
i:19221,Darkmoon Special Reserve,4,4,12,Merchant,Etlol,1612200349,Vendor
i:19306,Crunchy Frog,3,3,100,Merchant,Etlol,1612200376,Vendor
i:74822,Sasparilla Sinker,4,4,687,Merchant,Etlol,1612200378,Vendor
i:180430,Finger Food,5,5,1250,Merchant,Etlol,1612200396,Vendor
i:73260,?,4,8,1000,Merchant,Etlol,1612200408,Vendor
i:19225,?,8,8,200,Merchant,Etlol,1612200411,Vendor
i:81194,Sharp Fangs,1,2,350,Merchant,Etlol,1612200426,Vendor
i:60576,?,1,2,2073,Merchant,Etlol,1612201404,Vendor
i:73260,?,2,2,1000,Merchant,Etlol,1612201410,Vendor
i:19223,?,2,2,1,Merchant,Etlol,1612201411,Vendor
i:19299,Fizzy Faire Drink,3,3,25,Merchant,Etlol,1612201419,Vendor
i:19300,?,12,12,100,Merchant,Etlol,1612201784,Vendor
i:44941,?,4,4,425,Merchant,Etlol,1612201785,Vendor
i:19222,Cheap Beer,2,2,2,Merchant,Etlol,1612201786,Vendor
i:19304,Spiced Beef Jerky,4,4,6,Merchant,Etlol,1612201786,Vendor
i:160092,Pineapple Pizza,1,1,1000,Merchant,Etlol,1612202106,Vendor
i:19306,Crunchy Frog,2,2,100,Merchant,Etlol,1612202106,Vendor
i:21151,Rumsey Rum Black Label,2,2,50,Merchant,Etlol,1612202107,Vendor
i:44941,?,4,8,425,Merchant,Etlol,1612202108,Vendor
i:19221,Darkmoon Special Reserve,3,3,12,Merchant,Etlol,1612202133,Vendor
i:19304,Spiced Beef Jerky,3,3,6,Merchant,Etlol,1612202172,Vendor
i:73260,?,3,3,1000,Merchant,Etlol,1612202173,Vendor
i:44940,?,4,4,800,Merchant,Etlol,1612202178,Vendor
i:19306,Crunchy Frog,3,3,100,Merchant,Etlol,1612202396,Vendor
i:19300,?,12,12,100,Merchant,Etlol,1612202397,Vendor
i:152546,Lane Snapper,1,1,625,Merchant,Etlol,1612202701,Vendor
i:173043,Elysian Thade Bait,2,2,250,Merchant,Etlol,1612202714,Vendor
i:172089,Desolate Leather,7,7,15200,Pahko,Etlol,1612154825,Auction
i:154898,Meaty Haunch,2,2,950,Standsinbad,Etlol,1612154825,Auction
i:123918,Leystone Ore,98,98,399000,Dukkha,Etlol,1612154825,Auction
i:172230,Soul Dust,17,17,151810,Europhia,Etlol,1612154826,Auction
i:172092,Pallid Bone,4,4,24035,Emtrau,Etlol,1612154826,Auction
i:45087,Runed Orb,8,8,38000,Hairycownt,Etlol,1612154826,Auction
i:124437,Shal'dorei Silk,20,20,7505,Bankerrigs,Etlol,1612154826,Auction
i:173035,Pocked Bonefish,4,4,150100,Yuky,Etlol,1612154827,Auction
i:172069,Banana Beef Pudding,20,20,18525,Multiple Buyers,Etlol,1612154827,Auction
i:173123,Versatile Jewel Doublet,1,1,189050,Chooniiee,Etlol,1612154827,Auction
i:35623,Eternal Air,2,2,767315,Amebiasis,Etlol,1612154828,Auction
i:172935,Porous Polishing Abrasive,1,1,9975,Eleskar,Etlol,1612154828,Auction
i:173036,Spinefin Piranha,1,1,338390,Kupplervati,Etlol,1612191677,Auction
i:173204,Lightless Silk,6,6,307800,Evixx,Etlol,1612191677,Auction
i:172230,Soul Dust,10,10,155705,Evixx,Etlol,1612191662,Auction
i:173034,Silvergill Pike,4,4,347605,Kupplervati,Etlol,1612191662,Auction
i:173033,Iridescent Amberjack,3,3,198930,Maíchërrîè,Etlol,1612191662,Auction
i:172231,Sacred Shard,2,2,645905,Sónný,Etlol,1612191662,Auction
i:173037,Elysian Thade,1,1,361000,Bmbf,Etlol,1612191663,Auction
i:173202,Shrouded Cloth,3,3,11970,Emtrau,Etlol,1612202854,Auction
i:173204,Lightless Silk,3,3,313310,Kuaan,Etlol,1612202854,Auction
i:173202,Shrouded Cloth,26,26,13205,Emtrau,Etlol,1612191665,Auction
i:176794,Gilded Glaive,1,1,691125,Shenanígans,Etlol,1611924815,Auction
i:173202,Shrouded Cloth,20,20,11400,Trøll,Etlol,1611944715,Auction
i:123918,Leystone Ore,95,95,399000,Blackbraids,Etlol,1611944715,Auction
i:152545,Frenzied Fangtooth,2,2,625,Merchant,Etlol,1612203118,Vendor
i:154899,Thick Paleo Steak,199,199,625,Merchant,Etlol,1612203131,Vendor
i:179308,Shadeskin Brandy Phial,3,3,8100,Merchant,Etlol,1612203134,Vendor
i:114004,?,1,2,10000,Merchant,Etlol,1612203331,Vendor
i:114008,?,1,3,2500,Merchant,Etlol,1612203331,Vendor
i:127834,Ancient Healing Potion,2,4,1200,Merchant,Etlol,1612203337,Vendor
i:155635,Sinewy Wing,1,3,3314,Merchant,Etlol,1612203909,Vendor
i:174021,Age-Worn Shortblade,1,2,10949,Merchant,Etlol,1612291965,Vendor
i:19306,Crunchy Frog,2,2,100,Merchant,Etlol,1612291967,Vendor
i:19304,Spiced Beef Jerky,3,3,6,Merchant,Etlol,1612291968,Vendor
i:158867,Needlepoint Bill,1,2,14392,Merchant,Etlol,1612294450,Vendor
i:174022,Ceremonial Hand Bell,1,2,10305,Merchant,Etlol,1612294450,Vendor
i:176391,Leafy Antenna,3,6,11949,Merchant,Etlol,1612294862,Vendor
i:176087,Gorm Chitin,6,12,3728,Merchant,Etlol,1612294862,Vendor
i:155635,Sinewy Wing,2,6,3314,Merchant,Etlol,1612294862,Vendor
i:177027,?,1,4,8250,Merchant,Etlol,1612295428,Vendor
i:177026,?,1,3,6250,Merchant,Etlol,1612295428,Vendor
i:177025,?,3,6,2500,Merchant,Etlol,1612298632,Vendor
i:177026,?,1,7,6250,Merchant,Etlol,1612298896,Vendor
i:177027,?,1,2,8250,Merchant,Etlol,1612298896,Vendor
i:176087,Gorm Chitin,2,4,3728,Merchant,Etlol,1612300906,Vendor
i:155635,Sinewy Wing,1,3,3314,Merchant,Etlol,1612300906,Vendor
i:19224,Red Hot Wings,4,4,50,Merchant,Etlol,1612300917,Vendor
i:73260,?,3,3,1000,Merchant,Etlol,1612300918,Vendor
i:19306,Crunchy Frog,3,3,100,Merchant,Etlol,1612300919,Vendor
i:44941,?,2,2,425,Merchant,Etlol,1612300922,Vendor
i:44940,?,2,2,800,Merchant,Etlol,1612300933,Vendor
i:19222,Cheap Beer,3,3,2,Merchant,Etlol,1612300934,Vendor
i:176392,Patterned Wing,2,4,4466,Merchant,Etlol,1612301758,Vendor
i:180518,?,2,4,2195,Merchant,Etlol,1612301758,Vendor
i:180519,?,1,2,2195,Merchant,Etlol,1612301758,Vendor
i:177025,?,1,2,2500,Merchant,Etlol,1612301900,Vendor
i:177256,Floundering Soul,3,3,100,Merchant,Etlol,1612301905,Vendor
i:181632::4:1472:5881:6646:6652,?,1,2,1140867,Merchant,Etlol,1612302036,Vendor
i:178710::3:1501:6646:6652,?,1,1,1213421,Merchant,Etlol,1612302074,Vendor
i:178743::4:1501:5848:6646:6652,?,1,1,1184434,Merchant,Etlol,1612302076,Vendor
i:181490,?,4,12,1592700,Merchant,Etlol,1612302274,Vendor
i:184403,?,11,33,525613,Merchant,Etlol,1612302274,Vendor
i:181489,?,20,60,461224,Merchant,Etlol,1612302274,Vendor
i:181489,?,9,27,461224,Merchant,Etlol,1612302274,Vendor
i:181488,?,6,30,888891,Merchant,Etlol,1612302274,Vendor
i:181486,?,1,5,6437280,Merchant,Etlol,1612302274,Vendor
i:180886,?,1,2,2195,Merchant,Etlol,1612303846,Vendor
i:176944::1:6909:1:9:60,?,1,3,102956,Merchant,Etlol,1612303846,Vendor
i:180884,?,1,3,2195,Merchant,Etlol,1612303846,Vendor
i:183203,?,1,3,10949,Merchant,Etlol,1612303846,Vendor
i:183208,?,1,4,10949,Merchant,Etlol,1612303846,Vendor
i:178103,?,5,20,3812,Merchant,Etlol,1612359204,Vendor
i:176871,Fortified Antennae,2,10,12055,Merchant,Etlol,1612359204,Vendor
i:178127,Tattered Scraps of Clothing,52,260,4039,Merchant,Etlol,1612359204,Vendor
i:181713,Scorched Letter,6,30,12228,Merchant,Etlol,1612359204,Vendor
i:178923,Fractured Rubble,5,10,530,Merchant,Etlol,1612360242,Vendor
i:178106,Splintered Fang,4,12,3896,Merchant,Etlol,1612360242,Vendor
i:178924,?,2,6,850,Merchant,Etlol,1612360242,Vendor
i:176855,Caustic Secretion,1,3,12387,Merchant,Etlol,1612360242,Vendor
i:179297,?,1,3,2195,Merchant,Etlol,1612360242,Vendor
i:178127,Tattered Scraps of Clothing,16,80,4039,Merchant,Etlol,1612360242,Vendor
i:181713,Scorched Letter,10,50,12228,Merchant,Etlol,1612360242,Vendor
i:175736::1:6706:1:9:60,?,1,1,263412,Merchant,Etlol,1612360246,Vendor
i:183516::1:6652,?,1,2,422444,Merchant,Etlol,1612360256,Vendor
i:179003,Shattered Quartz Eyes,3,9,4205,Merchant,Etlol,1612360266,Vendor
i:179005,Glinting Gold Fang,1,3,8449,Merchant,Etlol,1612360266,Vendor
i:179004,Polished Silver Tithe,1,3,7199,Merchant,Etlol,1612360266,Vendor
i:179006,Glowing Endmire Dust,2,8,4449,Merchant,Etlol,1612360266,Vendor
i:178106,Splintered Fang,1,3,3896,Merchant,Etlol,1612360560,Vendor
i:176862,Marred Skin,1,3,3525,Merchant,Etlol,1612360560,Vendor
i:178108,?,1,3,149124,Merchant,Etlol,1612360560,Vendor
i:177055::2:1499:6616,?,1,1,2500000,Merchant,Etlol,1612364684,Vendor
i:159302::3:1543:4775:4786,?,1,1,630783,Merchant,Etlol,1612364685,Vendor
i:177050::2:1499:6616,Selfless Bearer's Head,1,1,2500000,Merchant,Etlol,1612364685,Vendor
i:177767::3:1676:6652:6907:1:9:60,Avowed Tormenter's Vestment of the Quickblade,1,1,514129,Merchant,Etlol,1612364686,Vendor
i:179319::3:1690:6652:6908:1:9:60,Caged Cudgel of the Fireflash,1,1,689974,Merchant,Etlol,1612364687,Vendor
i:172795::8:1494:4785:4802:6470:6479:6513:6578:6579,?,1,1,282121,Merchant,Etlol,1612364687,Vendor
i:159318::3:1543:4775:4786,?,1,1,621764,Merchant,Etlol,1612364688,Vendor
i:179006,Glowing Endmire Dust,3,9,4449,Merchant,Etlol,1612364834,Vendor
i:179004,Polished Silver Tithe,1,3,7199,Merchant,Etlol,1612364834,Vendor
i:151391,?,4,12,4169,Merchant,Etlol,1612367473,Vendor
i:90058,Well-Loved Toy,2,6,1025,Merchant,Etlol,1612367473,Vendor
i:151389,?,1,3,25591,Merchant,Etlol,1612367473,Vendor
i:151758,?,1,3,196400,Merchant,Etlol,1612367473,Vendor
i:151252,?,1,1,106236,Merchant,Etlol,1612368717,Vendor
i:19304,Spiced Beef Jerky,3,3,6,Merchant,Etlol,1612369438,Vendor
i:19223,?,4,4,1,Merchant,Etlol,1612369439,Vendor
i:19299,Fizzy Faire Drink,4,4,25,Merchant,Etlol,1612369440,Vendor
i:74822,Sasparilla Sinker,3,3,687,Merchant,Etlol,1612369441,Vendor
i:19306,Crunchy Frog,4,4,100,Merchant,Etlol,1612369450,Vendor
i:19222,Cheap Beer,2,2,2,Merchant,Etlol,1612369453,Vendor
i:73260,?,6,6,1000,Merchant,Etlol,1612369454,Vendor
i:21151,Rumsey Rum Black Label,3,3,50,Merchant,Etlol,1612369455,Vendor
i:19224,Red Hot Wings,3,3,50,Merchant,Etlol,1612369738,Vendor
i:44941,?,4,4,425,Merchant,Etlol,1612371044,Vendor
i:74822,Sasparilla Sinker,3,3,687,Merchant,Etlol,1612371047,Vendor
i:73260,?,3,3,1000,Merchant,Etlol,1612371068,Vendor
i:116397,?,2,2,12500,Merchant,Etlol,1612371210,Vendor
i:116397,?,1,2,12500,Merchant,Etlol,1612371216,Vendor
i:71953,Fallen Adventurer's Journal,1,1,4084715,Traumarogue,Etlol,1612203021,Auction
i:71952,Captured Insignia,1,1,4759025,Traumarogue,Etlol,1612203135,Auction
i:71953,Fallen Adventurer's Journal,1,1,4084715,Whorder,Etlol,1612215008,Auction
i:124669,Darkmoon Daggermaw,2,2,148770,Souleedge,Etlol,1612265139,Auction
i:113264,Sorcerous Air,2,2,8550,Elsubbetto,Etlol,1612265139,Auction
i:109128,Nagrand Arrowbloom,195,195,9500,Fyntholan,Etlol,1612265139,Auction
i:173032,Lost Sole,22,22,1235,Unemployee,Etlol,1612265140,Auction
i:173034,Silvergill Pike,21,21,337250,Bmbf,Etlol,1612265140,Auction
i:173202,Shrouded Cloth,61,61,9595,Jeletot,Etlol,1612265140,Auction
i:35624,Eternal Earth,4,4,93100,Bankerrigs,Etlol,1612373180,Auction
i:173202,Shrouded Cloth,17,17,9500,Shopshop,Etlol,1612373180,Auction
i:172051,Steak a la Mode,3,3,94810,Ezrealz,Etlol,1612373176,Auction
i:172045,Tenebrous Crown Roast Aspic,22,22,665000,Multiple Buyers,Etlol,1612373176,Auction
i:173036,Spinefin Piranha,5,5,332500,Jobeezy,Etlol,1612373177,Auction
i:71951,Banner of the Fallen,1,1,3619405,Playaone,Etlol,1612393676,Auction
i:171441,Laestrite Skeleton Key,2,2,85215,Howlingmoon,Etlol,1612449891,Auction
i:109076,Goblin Glider Kit,1,1,102600,Tombank,Etlol,1612449892,Auction
i:180795::3:1697:6652:6908:1:9:60,Gore-Smudged Bonesaw of the Feverflare,1,1,727791,Merchant,Etlol,1612451514,Vendor
i:179286,Dried Cabbage Leaves,1,1,1875,Merchant,Etlol,1612451540,Vendor
i:176876,Collapsed Psyche,1,2,11630,Merchant,Etlol,1612451841,Vendor
i:179547::4:1472:5865:6616:6652,?,1,1,853818,Merchant,Etlol,1612452022,Vendor
i:139832,?,1,1,80875,Merchant,Etlol,1612452032,Vendor
i:120274,?,1,3,100000,Merchant,Etlol,1612453572,Vendor
i:176853,Spindly Flesh,5,25,3780,Merchant,Etlol,1612536602,Vendor
i:178104,?,1,8,4342,Merchant,Etlol,1612536602,Vendor
i:176869,Bone Chip,9,108,4410,Merchant,Etlol,1612536602,Vendor
i:180885,?,1,16,2195,Merchant,Etlol,1612536602,Vendor
i:176852,Hardened Tail Bone,1,20,12945,Merchant,Etlol,1612536602,Vendor
i:176884,?,1,24,177992,Merchant,Etlol,1612536602,Vendor
i:176870,?,1,28,12706,Merchant,Etlol,1612536602,Vendor
i:183207,?,1,32,10949,Merchant,Etlol,1612536602,Vendor
i:183205,?,1,36,10949,Merchant,Etlol,1612536602,Vendor
i:176862,Marred Skin,1,38,3525,Merchant,Etlol,1612536602,Vendor
i:176866,Putrid Sludge,1,38,3943,Merchant,Etlol,1612536602,Vendor
i:176855,Caustic Secretion,1,38,12387,Merchant,Etlol,1612536602,Vendor
i:180879,?,1,38,2195,Merchant,Etlol,1612536602,Vendor
i:177027,?,1,6,8250,Merchant,Etlol,1612615963,Vendor
i:177028,?,1,8,3750,Merchant,Etlol,1612615963,Vendor
i:114012,Underground Map,1,14,50000,Merchant,Etlol,1612618162,Vendor
i:176970::3:1690:6652:6907:1:9:60,Warflesh Grips of the Fireflash,1,1,246186,Merchant,Etlol,1612618194,Vendor
i:178952::3:1690:6652:6908:1:9:60,Gore-Smudged Warglaive of the Fireflash,1,1,722068,Merchant,Etlol,1612618205,Vendor
i:181722,?,16,48,356382,Merchant,Etlol,1612618750,Vendor
i:175955,Umbral Pelt,1,3,3664,Merchant,Etlol,1612618750,Vendor
i:173360,Glossy Fur,2,6,4159,Merchant,Etlol,1612618750,Vendor
i:173361,Polished Claw,1,3,12613,Merchant,Etlol,1612618750,Vendor
i:181727,?,9,27,512406,Merchant,Etlol,1612618750,Vendor
i:181730,?,6,18,929028,Merchant,Etlol,1612618750,Vendor
i:44941,?,4,4,425,Merchant,Etlol,1612618752,Vendor
i:181704::3:1472:6646:6652,?,1,1,644537,Merchant,Etlol,1612618764,Vendor
i:184563,?,2,8,4369866,Merchant,Etlol,1612618781,Vendor
i:184562,?,15,60,368530,Merchant,Etlol,1612618781,Vendor
i:184564,?,1,6,6080480,Merchant,Etlol,1612618781,Vendor
i:179300,?,1,7,2195,Merchant,Etlol,1612620795,Vendor
i:179294,?,1,7,2195,Merchant,Etlol,1612620795,Vendor
i:179296,?,4,20,2195,Merchant,Etlol,1612625997,Vendor
i:179292,?,3,27,2195,Merchant,Etlol,1612625997,Vendor
i:179285,Jumari,6,6,1875,Merchant,Etlol,1612626002,Vendor
i:178847::3:1498:6646:6652,?,1,1,401501,Merchant,Etlol,1612763577,Vendor
i:184657::1:6652,?,1,1,434292,Merchant,Etlol,1612763587,Vendor
i:39512,?,9,36,652,Merchant,Etlol,1612764611,Vendor
i:39513,?,1,6,2499,Merchant,Etlol,1612764611,Vendor
i:177741::1:6909:1:9:60,?,1,2,145515,Merchant,Etlol,1612789221,Vendor
i:176955::1:6909:1:9:60,?,1,4,148284,Merchant,Etlol,1612789221,Vendor
i:176415::1:6909:1:9:60,?,1,4,155010,Merchant,Etlol,1612789221,Vendor
i:179368,Immutable Shackles,3,12,39541,Merchant,Etlol,1612789221,Vendor
i:176306::1:6909:1:9:60,?,1,4,210029,Merchant,Etlol,1612789221,Vendor
i:179369,?,1,6,17183,Merchant,Etlol,1612789221,Vendor
i:179368,Immutable Shackles,3,21,39541,Merchant,Etlol,1612790623,Vendor
i:179370,Inert Passage Sigil,2,14,17183,Merchant,Etlol,1612790623,Vendor
i:179372,Broken Mawrat Trap,1,7,17183,Merchant,Etlol,1612790623,Vendor
i:183009::4:1472:6646:6652:7189,?,1,2,831599,Merchant,Etlol,1612807240,Vendor
i:180106::3:1498:6646:6652,?,1,1,651214,Merchant,Etlol,1612807240,Vendor
p:200,Spring Rabbit,1,1,2042785,Jeremypanda,Etlol,1612597290,Auction
i:179314,Creeping Crawler Meat,6,6,37430,Shawndududu,Etlol,1612764656,Auction
i:35627,Eternal Shadow,8,8,190000,Foxmart,Etlol,1612764657,Auction
i:35624,Eternal Earth,210,210,93100,Bankerrigs,Etlol,1612764657,Auction
i:173202,Shrouded Cloth,12,12,11970,Emtrau,Etlol,1612764658,Auction
i:124669,Darkmoon Daggermaw,2,2,379810,Ziggybahdust,Etlol,1612764659,Auction
i:173123,Versatile Jewel Doublet,8,8,166250,Multiple Buyers,Etlol,1612764659,Auction
i:171830,Oxxein Ore,3,3,179360,Shawndududu,Etlol,1612764660,Auction
i:123918,Leystone Ore,7,7,280250,Wtfcow,Etlol,1612764661,Auction
i:173202,Shrouded Cloth,4,4,14250,Emtrau,Etlol,1612807097,Auction
i:124671,Darkmoon Firewater,1,1,3809405,Eillish,Etlol,1612807098,Auction
i:127856,Left Shark,1,1,142500,ßowdown,Etlol,1612456408,Auction
i:71951,Banner of the Fallen,1,1,2850000,Moistninja,Etlol,1612465922,Auction
i:71951,Banner of the Fallen,1,1,2850000,Lorastan,Etlol,1612468741,Auction
i:9781::2:1704:6654:1:9:30,Bandit Pants of the Aurora,1,1,16649415,Pandam,Etlol,1612496208,Auction
p:65,Tree Frog,1,1,721335,Erania,Etlol,1612588862,Auction
i:176874,Desiccated Humerus,1,3,11882,Merchant,Etlol,1612809118,Vendor
i:176787::3:1690:6652:6907:1:9:60,Steelscale Cinch of the Fireflash,1,1,255657,Merchant,Etlol,1612809125,Vendor
i:176807,Dented Armorplate,1,2,13450,Merchant,Etlol,1612810538,Vendor
i:183108,?,1,2,142266,Merchant,Etlol,1612810538,Vendor
i:176855,Caustic Secretion,1,3,12387,Merchant,Etlol,1612810538,Vendor
i:176866,Putrid Sludge,2,6,3943,Merchant,Etlol,1612810538,Vendor
i:176862,Marred Skin,1,3,3525,Merchant,Etlol,1612810538,Vendor
i:180882,?,1,4,2195,Merchant,Etlol,1612810538,Vendor
i:176859,Tempered Carapace,7,35,3521,Merchant,Etlol,1612811537,Vendor
i:176861,Engorged Venom Sac,3,18,12586,Merchant,Etlol,1612811537,Vendor
i:180786,?,1,3,500,Merchant,Etlol,1612811691,Vendor
i:176859,Tempered Carapace,2,8,3521,Merchant,Etlol,1612811691,Vendor
i:182718,?,3,15,8449,Merchant,Etlol,1612811691,Vendor
i:174021,Age-Worn Shortblade,1,5,10949,Merchant,Etlol,1612811691,Vendor
i:178130,?,2,4,4378,Merchant,Etlol,1612814149,Vendor
i:178136,Emotional Residue,2,8,3449,Merchant,Etlol,1612814149,Vendor
i:178106,Splintered Fang,1,4,3896,Merchant,Etlol,1612814149,Vendor
i:174022,Ceremonial Hand Bell,1,4,10305,Merchant,Etlol,1612814149,Vendor
i:180769,?,1,4,500,Merchant,Etlol,1612814149,Vendor
i:183071,?,16,64,795490,Merchant,Etlol,1612814149,Vendor
i:178126,?,5,20,13171,Merchant,Etlol,1612814149,Vendor
i:178173,Crumbling Sandstone,1,4,12002,Merchant,Etlol,1612814149,Vendor
i:181515,?,4,24,2006000,Merchant,Etlol,1612814149,Vendor
i:178125,?,7,42,3573,Merchant,Etlol,1612814149,Vendor
i:181726,?,10,60,1571100,Merchant,Etlol,1612814149,Vendor
i:181725,?,7,42,892525,Merchant,Etlol,1612814149,Vendor
i:178132,?,4,24,14248,Merchant,Etlol,1612814149,Vendor
i:178115,?,1,6,163159,Merchant,Etlol,1612814149,Vendor
i:178113,Twitching Stone,3,24,3896,Merchant,Etlol,1612814149,Vendor
i:177779::3:1697:6652:6907:1:9:60,?,1,1,244276,Merchant,Etlol,1612816843,Vendor
i:178786,Lusterwheat Flour,18,18,875,Merchant,Etlol,1612817062,Vendor
i:174322,Harmonious Windchime,1,10,217640,Merchant,Etlol,1612818163,Vendor
i:174022,Ceremonial Hand Bell,1,6,10305,Merchant,Etlol,1612818163,Vendor
i:179287,Muck-Covered Morsels,1,1,1875,Merchant,Etlol,1612818267,Vendor
i:172059,Rich Grazer Milk,18,18,1062,Merchant,Etlol,1612818291,Vendor
i:19224,Red Hot Wings,3,3,50,Merchant,Etlol,1612818301,Vendor
i:81055,Darkmoon Ride Ticket,4,4,2,Merchant,Etlol,1612818305,Vendor
i:179014,?,1,1,1875,Merchant,Etlol,1612818356,Vendor
i:176861,Engorged Venom Sac,4,8,12586,Merchant,Etlol,1612819423,Vendor
i:180786,?,1,3,500,Merchant,Etlol,1612819423,Vendor
i:176862,Marred Skin,1,4,3525,Merchant,Etlol,1612819423,Vendor
i:178127,Tattered Scraps of Clothing,37,185,4039,Merchant,Etlol,1612823189,Vendor
i:181713,Scorched Letter,12,132,12228,Merchant,Etlol,1612823189,Vendor
i:176871,Fortified Antennae,2,34,12055,Merchant,Etlol,1612823189,Vendor
i:177752::1:6909:1:9:60,?,1,21,207838,Merchant,Etlol,1612823189,Vendor
i:178173,Crumbling Sandstone,2,54,12002,Merchant,Etlol,1612823189,Vendor
i:178107,?,2,66,13504,Merchant,Etlol,1612823189,Vendor
i:178104,?,5,185,4342,Merchant,Etlol,1612823189,Vendor
i:176874,Desiccated Humerus,4,172,11882,Merchant,Etlol,1612823189,Vendor
i:176866,Putrid Sludge,8,392,3943,Merchant,Etlol,1612823189,Vendor
i:176882,?,1,53,180863,Merchant,Etlol,1612823189,Vendor
i:176853,Spindly Flesh,1,59,3780,Merchant,Etlol,1612823189,Vendor
i:180735,?,1,63,500,Merchant,Etlol,1612823189,Vendor
i:178103,?,5,345,3812,Merchant,Etlol,1612823189,Vendor
i:179004,Polished Silver Tithe,1,6,7199,Merchant,Etlol,1612825170,Vendor
i:179003,Shattered Quartz Eyes,2,24,4205,Merchant,Etlol,1612825170,Vendor
i:173360,Glossy Fur,1,12,4159,Merchant,Etlol,1612825170,Vendor
i:173361,Polished Claw,4,48,12613,Merchant,Etlol,1612825170,Vendor
i:174022,Ceremonial Hand Bell,1,12,10305,Merchant,Etlol,1612825170,Vendor
i:160934::1:6657:1:9:60,?,1,12,304135,Merchant,Etlol,1612825170,Vendor
i:176807,Dented Armorplate,1,12,13450,Merchant,Etlol,1612825170,Vendor
i:6457,?,12,144,4,Merchant,Etlol,1612825170,Vendor
i:152545,Frenzied Fangtooth,3,3,11495,Ginormodikus,Etlol,1612860688,Auction
i:183954,Malleable Wire,20,20,32110,Shréds,Etlol,1612860688,Auction
i:39682,Overcharged Capacitor,3,3,750500,Zodìac,Etlol,1612860689,Auction
i:127844,Potion of the Old War,1,1,9500,Itchywizzle,Etlol,1612860690,Auction
i:172231,Sacred Shard,3,3,741000,Tinytriceps,Etlol,1612860690,Auction
i:140587,Defiled Augment Rune,8,8,570000,Deathovrtyme,Etlol,1612860690,Auction
i:178744::3:1498:6646:6652,?,1,1,829203,Merchant,Etlol,1612861035,Vendor
i:181581::3:1472:6646:6652,?,1,1,605720,Merchant,Etlol,1612861584,Vendor
i:178133,Tendrils of Ectoplasm,6,12,4290,Merchant,Etlol,1612863449,Vendor
i:178135,Wisp of Life,2,4,180544,Merchant,Etlol,1612863449,Vendor
